Job_Title,Job_Category,ISCO_4,ISCO_3,ISCO_2,ISCO_4_name,State,City,Company_Name,Employer_Category,Date_Posted,Employment_type,Salary,Description,Requirements,Benefits,Work_Type,Sector,Date_Scraped,Job_URL,Job_ID,ISCO_Source,ISCO_Reclassified,Employer_Type_Raw,Employer_ISIC_4,Employer_Category_Confidence_Level,Employer_ISIC_2
"Kaufmann / Kauffrau für Groß- und Auslandsland oder Spedition (m/w/d) - Focus Import Handling, Hamburg",Numerical and material recording clerks (ISCO 43),4321.0,432.0,43.0,Stock clerks,Hamburg,Hamburg,Isiris Solutions GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Part-time,,"• Import processing: You control the import business independently.
• Disposition: You monitor delivery dates and dispose goods.
• ERP maintenance: You book goods and record receipt invoices.
• Communication: You agree with logistics, customs, freight forwarders and international suppliers.
• Customer service: You process orders, customer requests and returns.","• Training: merchant/woman in wholesale and foreign trade or forwarding & logistics service.
• Experience: multi-year professional experience in the above areas.
• Languages: Very good German and English in word and writing.
• IT skills: Safe handling of MS Office, especially very good Excel knowledge.
• Soft skills: Structured working methods, organizational talent and team spirit.","• Safety: permanent contract of employment in part-time (25-30 hours/week).
• Compensation: Attractive salary with 13 monthly salaries.
• Work-life balance: 30 days of holiday for your rest.
• Culture: Short distances and family atmosphere in the owner-managed farm.",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Kaufmann-Kauffrau-fuer-Gross-und-Aussenhandel-oder-Spedition-m-w-d-Fokus-Import-Abwicklung-Hamburg-Isiris-Solutions-GmbH--14071226-inline.html,Job-5979,Gemini,No,Recruitment Agency,5229,Medium,52
"Export Administrator (m/w/d), Hamburg",Numerical and material recording clerks (ISCO 43),4323.0,432.0,43.0,Transport clerks,Hamburg,Hamburg,Body Attack Sports Nutrition GmbH & Co. KG,"Retail trade, except of motor vehicles and motorcycles",2026-06-23 00:00:00,Full-time,,"• Be international: You work closely with our international sales department and take care of the handling of foreign orders with ideal timing
• International relations: While coordinating your orders, you are the number one contact person for international customers and partners
• Master Teamplayer: External forwarding companies and internal departments can rely on you because appointments are always agreed with you
• Organizational talent: You coordinate international product registrations, keep an eye on deadlines and requirements and ensure the provision of necessary documents.
• Time to grow: You still lack know-how in export processing? No problem. We will update you and promote your development!","• Show us your skills: Do you have a commercial or specialist training in your pocket? Super!
• Do you speak english? Spoken and written English is no problem for you
• Software Skills! MS Office (especially Excel) is in your blood! You've already worked with ERP programs, maybe even Business Central? All the better!
• You as a type? Reliable, communicative and a packer - what else?! With you, self-employment, structuredness and goal-orientedness are a symbiosis","• Work your way! Mal Homeoffice, sometimes Office - with us ""New Work"" really works.
• Ride smart! Whether with your job bike or the Deutschlandticket - we make your work path relaxed and affordable.
• Shop the best! As a staff member you get a lot of discounts on our products - a dream for all fitness fans.
• Let's get physical! We push your training with 35 euros per month for your Urban Sports Club membership.
• Not so sporty? No problem! You can get the 35 Euro as credit on the Edenred card - shopping instead of sweating.
• Dream Team Alert! In our motivated team we reach out for the stars - and the Gains.",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Export-Administrator-m-w-d-Hamburg-Body-Attack-Sports-Nutrition-GmbH-Co-KG--14186457-inline.html,Job-5980,Gemini,No,Direct Employer,4771,High,47
"Export clerk (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,ECL Euro-Cargo-Logistik Kontor GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• Self-managing, processing & monitoring of sea freight export shipments according to internal quality standards
• Organisation, control and control of the service performed with internal and external service guides
• Communication with customers, shipping companies, agents and partners (Internal & External)
• Compliance with internal process standards is also in your task
• Time and maturity monitoring
• Auditing and billing for the transports you carry out are also part of your daily tasks","• Completed training as a merchant (m/w/d) for forwarding and logistics services
• Perennial experience in the field of sea freight, as well as proven experience in export desirable
• Excellent written and oral communication skills
• Ability to take on multiple tasks simultaneously, prioritize, manage time effectively and organise the day-to-day business structured
• Very good knowledge of German and English in word and writing
• Safer handling of MS Office programs (Word, Excel, PowerPoint)","• Safe work in a growing company with a future perspective
• Attractive remuneration with additional benefits such as voluntary Christmas money
• Regulated working hours for a good work-life balance, with home office possibility
• Modern workplace in a dynamic and collegial working environment
• Chance of a company car, depending on position and need
• Comprehensive training and continuous training
• Exciting and varied tasks in international logistics
• Short decision-making paths and flat hierarchies in a family-friendly company
• Grant to occupational pension provision to safeguard your future
• Free drinks and parking on site
• Employee discounts and discounts at partner companies
• Opportunities for professional development and long-term career prospects",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Export-Sachbearbeiter-m-w-d-Hamburg-ECL-Euro-Cargo-Logistik-Kontor-GmbH--11212215-inline.html,Job-5981,Gemini,No,Direct Employer,5224,High,52
"Forwarding clerk // Sea freight import // Agent Logistics // Import operator (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,ECL Euro-Cargo-Logistik Kontor GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• Independent management and handling of international sea freight (FCL/LCL) and rail freight shipments
• Bookings with shipowners and our worldwide agent network
• Proactive customer support and advice, e.g. on transport solutions or delays
• Creation and verification of transport and release documents
• billing of services and direct customer contact
• Efficient process control and optimization for smooth import handling
• Participation in customer meetings and process improvement projects","• Completed training in logistics/supplier (e.g. merchant for forwarding and logistics services, logistics specialists etc.)
• Professional experience in import handling (ideally sea freight/rail freight)
• Safe handling of MS Office & digital logistics software
• Communication strength & customer orientation - you love finding solutions
• Teamwork, commitment & structured working methods","• Safe work in a growing company with a future perspective
• Attractive remuneration with additional benefits such as voluntary Christmas money
• Regulated working hours for a good work-life balance, with home office possibility
• Modern workplace in a dynamic and collegial working environment
• Chance of a company car, depending on position and need
• Comprehensive training and continuous training
• Exciting and varied tasks in international logistics
• Short decision-making paths and flat hierarchies in a family-friendly company
• Grant to occupational pension provision to safeguard your future
• Free drinks and parking on site
• Employee discounts and discounts at partner companies
• Opportunities for professional development and long-term career prospects",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Speditionskaufmann-frau-Seefracht-Import-Sachbearbeiter-Logistik-Import-Operator-m-w-d-Hamburg-ECL-Euro-Cargo-Logistik-Kontor-GmbH--12709636-inline.html,Job-5982,Rule_title,No,Direct Employer,5224,High,52
"Speditionskaufmann / Speditionskauffrau (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,MLHolding GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• Contracts for the award and execution of forwarding contracts
• Tour planning Control and monitoring of tours
• Processing of claims and claims
• Examination of receipts
• Creation and control of initial accounts","• completed vocational training as a forwarding clerk (m/w/d)
• Professional experience in the field of truck transport / disposition
• very good knowledge of German and English
• good computer skills
• Commitment and flexibility
• Structured, independent and result-oriented working methods
• Analytical and strategic thinking ability","• a varied and responsible activity
• a dynamic team with friendly and highly motivated colleagues
• Co-decision in working processes
• a performance-oriented, attractive remuneration
• Personal development and advancement opportunities within the company
• Grant to HVV subscription
• 30 days' leave
• Capital benefits",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Speditionskaufmann-Speditionskauffrau-m-w-d-Hamburg-MLHolding-GmbH--12995646-inline.html,Job-5983,Rule_title,No,Direct Employer,5229,High,52
"Disponent / Manager in the Vehicle Administration (m/w/d), Hamburg",Numerical and material recording clerks (ISCO 43),4323.0,432.0,43.0,Transport clerks,Hamburg,Hamburg,APW Lehmann Automobile GmbH,Wholesale and retail trade and repair of motor vehicles and motorcycles,2026-06-23 00:00:00,Full-time,,"• Processing of contracts
• Delivery planning with the sale and the workshop
• Banks' correspondence
• Create vehicles and customers in the system
• Creation of vehicle invoices
• Sales and registrations
• Administrative tasks
• Create and maintain vehicle records, also digitally.","• REGIONAL EXPERIENCES IN THE AUTOHAUS.
• Completed commercial training.
• Self-responsible, independent and structured working methods
• High performance, reliability and resilience","• Permanent employment with a shortened probation period of 3 months possible.
• Own Office
• In case of relocation: transfer costs are covered
• 30 days of holidays per year
• Free weekends
• Flexible, family-friendly working hours
• Daily changing challenges
• Attractive pay
• Future business provision
• Fit by grants for exercise
• Team events",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Disponent-Sachbearbeiter-in-der-Fahrzeugverwaltung-m-w-d-Hamburg-APW-Lehmann-Automobile-GmbH--12898504-inline.html,Job-5984,Rule_title,No,Direct Employer,4510,High,45
"Team Lead Cargo Execution (m/w/d), Hamburg",Production & Specialized Service Managers (ISCO 13),1324.0,132.0,13.0,"Supply, distribution and related managers",Hamburg,Hamburg,MSC Germany S.A. & Co. KG,Water transport,2026-06-23 00:00:00,Full-time,,"• Management of the Cargo Execution team at the locations Hamburg, Bremen and Prague and ensuring a smooth operational process
• Checking bookings taking into account all customer and MSC requirements including control of VGM information
• Processing of loading lists and clarification and coordination of load differences in coordination with internal interfaces
• Checking routings, editing CAL errors and passing out out outstanding and cancellation lists including coordination of preload file dispatch
• Creation, maintenance and updating of timetables, as well as installation and maintenance of terminal data and schedules in the system","• Well-founded professional experience in maritime logistics or shipping, ideally with first management experience
• Very good knowledge of ship handling, customs processes, dangerous goods handling (IMO) and how to handle booking systems
• Extensive organizational strength and high awareness of quality and responsibility
• Experience in performance control, e.g. using KPIs, target agreements and reviews
• Very good German and English skills as well as communication strength, decision-making pleasure and a motivating, team-oriented leader
• Ready to travel between our locations Hamburg and Bremen, where Hamburg is your main location","• Permanent contract of employment for safety and real prospects
• Flexible working hours thanks to flexible working time and own working time account
• Exciting tasks in an appreciative working environment
• Financial benefits: capital benefits, occupational pension, holiday allowance and discounted lunch
• Individual training program for your optimal start
• Health & mobility: free gym, JobRad and grant to the Deutschlandticket
• Recruit a Talent: Premium for successful employees:Internal recommendation",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Team-Lead-Cargo-Execution-m-w-d-Hamburg-MSC-Germany-S-A-Co-KG--14185157-inline.html,Job-5985,Gemini,No,Recruitment Agency,5012,High,50
"Disponent (m/w/d) Rental of construction machinery, Siek near Hamburg",Numerical and material recording clerks (ISCO 43),4323.0,432.0,43.0,Transport clerks,Hamburg,Siek bei Hamburg,Swecon Baumaschinen GmbH,"Wholesale trade, except of motor vehicles and motorcycles",2026-06-23 00:00:00,Full-time,,"• Disposition of rental machines at the site
• Processing of all commercial transactions (in particular the preparation of initial invoices, credits and offers)
• Conduct rental pricing negotiations within predefined limits
• Support in the acquisition of new customers and existing customer care
• Technical preparation, acceptance and issue of construction machinery
• Technical instruction at machine transfer
• Management of the site tank and organisation of all statutory tests to comply with the legal guidelines","• Commercial knowledge
• Technical understanding
• Work experience in a similar position
• Industry knowledge is beneficial
• Routine handling of MS Office products
• Experience with an ERP system is desirable, but no prerequisite
• High level of service and customer orientation
• Communication and contact joy","• Attractive remuneration with regular adjustments
• High employee and customer satisfaction
• Job wheel leasing
• Future-proof jobs
• 30 days' leave
• Wide range of training with own academy
• Versatile health promotion services
• Modern work equipment",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Disponent-m-w-d-Vermietung-Baumaschinen-Siek-bei-Hamburg-Hamburg-Swecon-Baumaschinen-GmbH--14121308-inline.html,Job-5986,Rule_title,No,Recruitment Agency,4659,High,46
"Wanted forwarding clerk m/w/d, Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,Bergemann & Co. Nchf. Speditionsgesellschaft mbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• Sea and land transport
• Import and export with all customs procedures
• Warehousing and Value - Added Services
• Procurement - assembly - distribution
• support our customers in the areas of warehouse and delivery
• Control and monitor logistical processes
• document and communicate storage and transport movements","• bring you a successfully completed speditional training with
• have already gained experience in the field of warehouse logistics
• appreciate a reliable working method and modern communication","• Self-employed work with extensive design possibilities
• Pleasant working climate with flat hierarchies
• Remuneration with attractive development opportunities",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Gesucht-Speditionskaufmann-m-w-d-Hamburg-Bergemann-Co-Nchf-Speditionsgesellschaft-mbH--14184738-inline.html,Job-5987,Rule_title,No,Direct Employer,5229,High,52
"Customer Service Export - North Atlantic Trade (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,Grimaldi Germany GmbH,Water transport,2026-06-23 00:00:00,Full-time,,"• Creation and processing of container bookings (FCL) including processing of hazardous goods
• Competent support of our customers in operational issues
• Close cooperation with the Sales Team
• Organisation of domestic transport orders in coordination with the internal logistics department
• Audit, recording and accounting of additional cost items
• Coordination and coordination with the terminal
• Communication with agencies in international loading and unloading ports, especially in English","• Successfully completed commercial training, ideally in the area of shipping, forwarding or logistics, or a comparable qualification
• Professional experience in the field of sea freight, especially in the container business (FCL)
• Communication strength and service-oriented operation
• Good knowledge of English and German in word and writing
• Safe handling of the common MS Office applications
• Team spirit, initiative and a structured, solution-oriented approach","• Attractive fixed salary and modern contract conditions, including job wheel, grant to the benefits of the capital, travel allowance
• Occupational pension, 20% employer grant for direct insurance
• Hybrid working model
• Collegial working atmosphere with short decision-making and partnership
• Company fitness with EGYM Wellpass
• Corporate events, corporate benefits as well as free drinks and fruit",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Sachbearbeiter-Customer-Service-Export-Nordatlantik-Trade-m-w-d-Hamburg-Grimaldi-Germany-GmbH--14122909-inline.html,Job-5988,Gemini,No,Direct Employer,5012,High,50
"Import processing (m/w/d) International maritime transport, Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,Thermotraffic GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• Independent operational handling of FCL broadcasts
• Import customs clearance with ATLAS and NCTS procedures
• Communication with customers, agents, customs and veterinary authorities, shipping companies and service providers
• Organization of container reruns","• German, English
• Successfully completed training in the field of forwarding and logistics services or comparable training with operational experience.
• knowledge of customs clearance.
• Veterinary experience (no need but would be beneficial)
• Safe handling of MS-Office applications, resilience and enforcement.
• Team skills with a high customer orientation.","• A modern, demanding and stimulating working environment
• Payable according to performance
• Comprehensive training
• Direct employment
• Training opportunities
• Short decision-making
• Attractive employee offers and benefits through the Corporate Benefits Platform and corporate fitness",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Import-Sachbearbeitung-m-w-d-Internationale-Seeverkehre-Hamburg-Deutschland-Thermotraffic-GmbH--13935452-inline.html,Job-5989,Gemini,No,Direct Employer,5229,High,52
"Agents Sea freight Backoffice / Commercial employee Forwarding accounting (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,Thermotraffic GmbH,Warehousing and support activities for transportation,2026-06-23 00:00:00,Full-time,,"• preparation of outgoing invoices
• Control and booking of receipts
• Processing complaints (debitors and lenders)","• German, English
• Successfully completed training, ideally as a merchant for forwarding and logistics services.
• Safe handling of MS-Office applications, resilience and enforcement.
• Team skills with a high customer orientation.","• A modern, demanding and stimulating working environment
• Payable according to performance
• Comprehensive training
• Training opportunities
• Short decision-making
• Attractive employee offers and benefits through the Corporate Benefits Platform and corporate fitness",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Sachbearbeiter-Seefracht-Backoffice-Kaufmaennischer-Mitarbeiter-Speditionelle-Abrechnung-m-w-d-Hamburg-Deutschland-Thermotraffic-GmbH--13935456-inline.html,Job-5990,Gemini,No,Direct Employer,5229,High,52
"Junior international Sales & Purchasing Manager Non-Food (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3323.0,332.0,33.0,Buyers,Hamburg,Hamburg,HOYER Handel GmbH,"Wholesale trade, except of motor vehicles and motorcycles",2026-06-22 00:00:00,Full-time,,"• Support in the management and further development of product groups / areas
• Cooperation in price negotiations and supply calculations
• Coordination with international suppliers, especially in Asia
• Support in the management of projects and product range developments
• Analysis of market, competition and price data
• Preparation of presentations and decision-making basis","• Completed studies or comparable training in the field of business or commerce
• First practical experience in sales, purchasing or trading is advantageous
• Strong interest in international markets and economic contexts
• Structured, reliable and independent working methods
• Ability to remain focused and solution-oriented even in dynamic situations
• Communication strength and safe appearance
• Very good knowledge of German and English","Look forward to numerous employee benefits We offer you extensive benefits, company pension plans, German ticket subsidies, company fitness offers, job bike options, team events, individual training, modern offices, fresh fruits and vegetables and much more. Our work place is in the middle of Hamburg We work in the beautiful district Altona, between Schanze, Bahrenfeld and Ottensen, here you can also live and live well in the immediate surroundings. Our philosophy An atmosphere on an equal footing, the promotion of personal strengths and a modern working environment characterize us.",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Junior-international-Sales-Purchasing-Manager-Non-Food-m-w-d-Hamburg-HOYER-Handel-GmbH--14054711-inline.html,Job-5991,Gemini,No,Recruitment Agency,4690,Medium,46
"Freight forwarding merchant Sea freight import (m/w/d), Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,Atlantic Gate (Germany) GmbH,Warehousing and support activities for transportation,2026-06-22 00:00:00,Full-time,,"• Sea freight import: You take over the complete handling of sea freight import shipments - from the port of departure to invoicing (including customs clearance).
• Customer communication: You are in a lot of contact with customers by phone as well as by mail.
• Process optimization: You drive forward continuous improvements, optimize processes and actively bring your own ideas to increase efficiency and quality.
• Customer focus: You ensure first-class customer support and work closely with your team to ensure the highest level of customer satisfaction.","• Completed training as a forwarding clerk or a comparable qualification
• Very good knowledge of German and English in word and writing
• Safe handling of MS Office
• Experiences in CargoSoft desirable
• Expressed customer orientation, communication ability and responsibility","• The opportunity to develop personally and professionally, together with a strong team,
• Good systems that ensure optimum handling, are optimized for paperless work and are constantly being developed
• Flexible working hours and home office opportunities
• A modern and pleasant working environment with a great location
• Additional external training and development opportunities
• A team of colleagues and motivated
• Company laptop & company phone",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Speditionskaufmann-Seefracht-Import-m-w-d-Hamburg-Atlantic-Gate-Germany-GmbH--13136020-inline.html,Job-5992,Rule_title,No,Direct Employer,5229,High,52
"Specialist (m/w/d) Supply Chain / Spare parts supply Rail vehicles, Hamburg",Numerical and material recording clerks (ISCO 43),4321.0,432.0,43.0,Stock clerks,Hamburg,Hamburg,Railpool GmbH,Rental and leasing activities,2026-06-22 00:00:00,Full-time,,"• You process the material requirements in the context of the revisions of our electrolocomotives and thus ensure the timely provision of the required components for your inspection locations
• You are responsible for the entire material flow, the provision of the required documents and the configuration in the ERP system
• Serial number tracking is an important topic for you
• For the timely delivery you compile the ""replacement parts packages"" and organize the dispatch
• You may recognize material shortages early, control them and implement the appropriate corrective measures in the team
• After or during the revision on the locomotive you take care of the components and carry them to the respective component worker
• You unravel the complete overhaul process of the components with our suppliers
• Your workstation is located in the locomotive workshop or in the ""outside warehouse"" in Hamburg Billbrook. However, you will be integrated into the headquarters in Munich for an efficient start","• You have successfully completed technical or commercial training as an industrial clerk, logistics clerk, foreign trade clerk or a comparable qualification, including cross-country entrants: we give you a chance
• Ideally you could already gain experience in spare parts supply and repair handling
• Safe handling of the usual MS Office programs is a matter of course for you and you could ideally already gain experience in working with ERP systems
• You have a very high technology affinity, a good sense of responsibility and cost and bring with you negotiation skills
• You are a mixture of warehouse workers:in and merchant:man and have a desire for a varied and exciting area of work
• Very good German knowledge and good English skills complete your profile","• Reconciling work and private life 30 days of holiday plus Christmas and New Year's Eve, gliding time, the possibility of up to 10 days per month for mobile work and overtime reduction create enough space to reconcile private and professional life.
• Mobility grant In a company that is all about sustainability and mobility, it is important to us to offer you a grant for your public transport ticket or a job bike.
• Further training opportunities We offer you the opportunity to support you in your individual development and thus expand your professional and personal strengths.
• Physical well-being With a weekly fresh fruit basket, fresh coffee and a supplement to your lunch, we will ensure your physical well-being.
• Focus on sustainability and diversity We are very committed to sustainability and diversity, equality & inclusion, so we have a sustainability manager and a diversity manager at RAILPOOL.
• Health promotion An Aeris Swopper and changing health promotion programs ensure that your health is not too short.
• Open and intercultural corporate culture We have an open, international and integrative corporate culture with flat hierarchies, where everyone meets with a ""you"".
• Regular company events Teamdays, RAILPOOL-Wiesn, company run Munich etc. to celebrate our successes.
• Business pension Your financial protection is a matter of the heart. Therefore we offer you an attractive pension.
• Insurance You will not be left alone. If something happens to you even far from work, then our group accident insurance will take effect.
• Corporate Benefits We offer you numerous discounts at our cooperation partners.
• Structured onboarding process To get you fully started with us from the start, we support you with a structured onboarding process throughout your entire training phase.",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Fachkraft-m-w-d-Supply-Chain-Ersatzteilversorgung-Schienenfahrzeuge-Hamburg-Railpool-GmbH--14183988-inline.html,Job-5993,Gemini,No,Direct Employer,7730,Medium,77
"Buyer (m/w/d), Brackel",Business & Administration Associates (ISCO 33),3323.0,332.0,33.0,Buyers,Lower Saxony,Brackel,HAPEKO Deutschland GmbH,Employment activities,2026-06-22 00:00:00,Full-time,,"• Self-responsible order processing for production, development and service materials
• Collection and evaluation of offers and price and contract negotiations
• Tracking of the delivery dates and ensuring delivery dates
• Direct exchange with suppliers - also by telephone - and maintenance of long-term business relations
• Complaint management and supplier evaluation
• Examination of order confirmations and invoices
• Close cooperation with production, development and internal departments","• Successful commercial training, for example as an industrial clerk (m/w/d) or a comparable qualification
• Professional experience in purchasing an industrial company
• Technical understanding - ideally in the electrical environment
• Enjoy communication and direct exchange with suppliers
• Structured and autonomous approach
• Good knowledge of German and English","• Permanent permanent employment in an economically healthy, internationally successful company
• A collegial, well-established purchasing team with employees of different levels of experience
• An open corporate culture with short decision-making paths and a lot of personal responsibility
• Modern workplaces and a technically exciting product portfolio
• Flexible working hours
• Home office possible by arrangement - but personal exchange in the office is consciously lived
• Attractive remuneration including 13 months' salary
• 30 days of leave
• Individual training and development opportunities
• Capital benefits
• Regular employee events",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Einkaeufer-m-w-d-Brackel-HAPEKO-Deutschland-GmbH--14183959-inline.html,Job-5994,Rule_title,No,Direct Employer,7810,High,78
"Buyer:in (all genders) operative, Hamburg",Business & Administration Associates (ISCO 33),3323.0,332.0,33.0,Buyers,Hamburg,Hamburg,KLE Klinik Logistik & Engineering GmbH,Human health activities,2026-06-22 00:00:00,Full-time,,"• Orders for articles based on framework contracts and on offers
• Tracking and warning of delivery dates and the creation of complaints
• Participation in process optimizations
• Contact person:infor procurement questions
• Collection of offers and market research
• Participation in the examination of existing contracts
• Main data maintenance in the SAP-MM material management system and in the requirements system
• Consumption data analysis and presentation in Excel
• Accounting for price and master data deviations
• Support for strategic purchasing","• You have successfully completed technical or commercial training. Alternatively, you will have a university degree, preferably in the fields of business or civil engineering, business administration or comparable
• Experience with operational purchase topics
• Knowledge in the construction or infrastructure context is beneficial
• Good knowledge of MS-Office and SAP (module MM)
• Flowing German knowledge
• They are customer-oriented and work independently, responsibly and goal-oriented
• readiness to continue training and further training","• Working time model: flexible working hours with the possibility to work 50 % mobile
• Fair and transparent remuneration: collective pay according to our collective agreement VSH (51.000 € - 53.000 € p.a.) The salary is based on a full-time job with 40 hours per week. The amounts are indicative and do not represent a promise of salary.
• Attractive employee discounts: Reduced offers at numerous partners such as Badeland, Smileys Pizzaservice, Vodafone and many more
• Fitness promotion: Grants for gyms such as Aspria, Fitness First, Meridian Spa, Elbgym and Kaifu Lodge support your health
• Mobility support: grant for the Deutschlandticket and the opportunity to lease a job bike for environmentally friendly mobility
• Subsidized lunch: reduced meals in our staff canteen and food facilities nearby, including cafes, bistros, snacks and supermarkets
• Family-friendly working conditions: childcare assistance, free holiday care and counselling for dependants
• Support for your future: Grant for occupational pension provision and capital-based financial protection benefits",Remote,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Einkaeufer-in-all-genders-operativ-Hamburg-KLE-Klinik-Logistik-Engineering-GmbH--14181598-inline.html,Job-5995,Rule_title,No,Recruitment Agency,8610,High,86
"Commercial employee (m/w/d) Sea freight bill in the container shipping company / Trade Export & Import, Special Cargo or Automotive, Hamburg",Business & Administration Associates (ISCO 33),3331.0,333.0,33.0,Clearing and forwarding aents,Hamburg,Hamburg,MSC Germany S.A. & Co. KG,Water transport,2026-06-22 00:00:00,Full-time,,"• Preparation of sea freight invoices
• Analysis of invoice errors and internal quality checks for process optimization
• Creation and maintenance of ship timetables, including ship change
• Input and updating of sea freight conditions and local costs
• Communication with other agents in Germany and abroad
• Processing of invoice complaints","• You have a commercial training (preferably as a shipping merchant (m/w/d) or as a forwarding and logistics clerk)
• You work carefully and conscientiously and have a detailed and solution-oriented mindset
• You like to work in a team
• You have a performance and result-oriented work style and can organize yourself
• You have good knowledge of German and English","• Permanent contract of employment for safety and real prospects
• Flexible working hours thanks to flexible working time and own working time account
• Exciting tasks in an appreciative working environment
• Financial benefits: capital benefits, occupational pension, holiday allowance and discounted lunch
• Individual training program for your optimal start
• Health & mobility: free gym, JobRad and grant to the Deutschlandticket
• Recruit a Talent: Premium for successful employees:Internal recommendation",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Kaufmaennischer-Mitarbeiter-m-w-d-Seefrachtabrechnung-in-der-Container-Reederei-Trade-Export-Import-Special-Cargo-oder-Automotive-Hamburg-MSC-Germany-S-A-Co-KG--13565359-inline.html,Job-5996,Gemini,No,Recruitment Agency,5012,High,50
Merchant (m/w/d) - Wholesale and foreign trade,Business & Administration Associates (ISCO 33),3323.0,332.0,33.0,Buyers,Hamburg,,plusswerk GmbH,Employment activities,2026-06-22 00:00:00,Full-time,,"• You have completed commercial training, e.g. as a merchant (m/w/d) for wholesale and foreign trade or similar purposes.
• Ideally, you will bring relevant professional experience
• Dealing with MS Office and ERP systems is no challenge for you
• You have a strong economic and analytical understanding
• To communicate with national/international customers, you will bring secure English skills
• You convince with your safe appearance and your service orientation
• We support you with a grant for the HVV ticket
• Fast and uncomplicated entry into your desired job
• Collective hourly wage
• Special payments such as Christmas and holiday allowances
• Further training and further training
• Employees advertise employees with up to 1000 EUR",,"• You have completed commercial training, e.g. as a merchant (m/w/d) for wholesale and foreign trade or similar purposes.
• Ideally, you will bring relevant professional experience
• Dealing with MS Office and ERP systems is no challenge for you
• You have a strong economic and analytical understanding
• To communicate with national/international customers, you will bring secure English skills
• You convince with your safe appearance and your service orientation
• We support you with a grant for the HVV ticket
• Fast and uncomplicated entry into your desired job
• Collective hourly wage
• Special payments such as Christmas and holiday allowances
• Further training and further training
• Employees advertise employees with up to 1000 EUR",On-site,Logistics & Transport,2026-06-28,https://www.stepstone.de/stellenangebote--Kaufmann-m-w-d-Gross-und-Aussenhandel-Bergedorf-plusswerk-GmbH--13997208-inline.html,Job-5997,Gemini,No,Direct Employer,7820,High,78
